rating_id,user_id,movie_id,rating,timestamp
1740,61,2898,5,2024-09-23T00:41:59
1750,61,138843,3,2024-10-12T22:36:38
1745,61,620705,3,2024-10-27T09:18:06
1734,61,591120,3,2024-11-14T14:09:58
1735,61,592983,4,2024-12-08T06:38:49
1731,61,948713,5,2024-12-25T15:13:46
1751,61,68728,4,2025-01-02T02:03:23
1761,61,119450,5,2025-02-25T05:50:40
1749,61,550988,3,2025-03-09T04:46:19
1747,61,11774,5,2025-04-01T16:40:31
1736,61,536437,4,2025-04-18T20:20:49
1741,61,293167,3,2025-05-05T21:41:25
1737,61,9820,5,2025-06-14T02:51:39
1754,61,1243341,5,2025-08-26T05:33:26
1738,61,567006,3,2025-09-07T10:59:22
1753,61,11259,4,2025-09-24T03:00:31
1742,61,836225,5,2025-10-06T20:02:52
1743,61,1400743,5,2025-10-10T21:41:40
1748,61,71449,1,2025-11-05T00:30:46
1739,61,501929,4,2025-11-11T01:14:52
1757,61,297090,4,2025-12-04T01:34:34
1760,61,940721,4,2026-01-03T19:22:10
1755,61,795,5,2026-01-29T00:25:39
1729,61,205775,3,2026-02-05T00:58:51
1732,61,59967,5,2026-02-07T16:19:29
1746,61,14299,4,2026-02-12T11:01:40
1744,61,991708,5,2026-04-29T01:21:48
1764,62,433,5,2024-02-23T02:59:36
1769,62,12242,3,2024-11-22T15:25:13
1771,62,429,4,2024-12-08T16:26:21
1767,62,938090,5,2025-06-04T17:14:44
1770,62,9618,1,2025-08-09T01:16:35
1763,62,485942,4,2025-09-03T15:36:29
1775,62,39205,4,2025-09-14T10:18:39
1765,62,9339,3,2025-11-06T11:38:04
1772,62,14533,3,2025-11-20T18:38:41
1773,62,14624,5,2025-12-22T07:58:59
1766,62,227973,3,2026-01-04T20:18:34
1768,62,1656,3,2026-03-27T04:36:15
1774,62,10515,4,2026-04-06T13:12:14
1777,63,1009640,4,2024-01-10T13:41:45
1783,63,950387,3,2024-01-13T21:34:05
1786,63,1116465,3,2024-02-05T01:23:29
1781,63,300671,4,2024-02-17T16:20:55
1784,63,38757,5,2024-03-25T11:02:56
1778,63,453,3,2024-03-29T02:48:19
1787,63,71672,4,2024-05-23T15:58:23
1797,63,11527,3,2024-07-06T04:52:32
1785,63,74998,4,2025-01-11T16:12:11
1779,63,7446,3,2025-07-08T09:00:28
1788,63,547016,4,2025-08-06T16:35:24
1789,63,10999,3,2025-08-31T08:14:21
1780,63,431580,3,2025-09-28T05:47:00
1790,63,1068844,5,2025-10-12T16:48:17
1791,63,7516,3,2025-11-11T23:11:51
1795,63,9475,3,2025-12-14T22:41:32
1776,63,186,4,2025-12-18T15:48:25
1792,63,31598,3,2025-12-30T14:42:17
1794,63,509967,5,2026-02-20T17:06:44
1796,63,103,5,2026-02-28T03:46:18
1798,63,2057,4,2026-03-11T23:55:41
1793,63,82702,4,2026-03-25T04:46:19
1782,63,38199,4,2026-04-26T23:50:48
1800,64,795,5,2024-01-13T11:07:22
1813,64,748783,3,2024-02-16T02:35:42
1809,64,588648,5,2024-04-28T22:41:08
1802,64,433157,5,2024-05-03T14:12:24
1826,64,10501,4,2024-05-09T10:07:43
1818,64,82702,5,2024-07-21T21:11:01
1811,64,2616,3,2024-08-06T20:35:17
1820,64,20662,4,2024-11-06T13:11:55
1810,64,585,4,2024-12-14T04:41:33
1819,64,804370,2,2025-01-12T12:15:00
1816,64,39104,5,2025-01-24T08:53:53
1807,64,682012,5,2025-02-02T02:28:39
1821,64,568124,5,2025-02-11T11:22:55
1814,64,1226863,2,2025-03-10T04:22:16
1815,64,400160,4,2025-04-16T09:17:05
1799,64,1274214,5,2025-05-07T16:34:26
1822,64,10618,4,2025-06-13T14:04:37
1824,64,342473,4,2025-08-11T05:50:50
1812,64,935,4,2025-08-22T15:53:42
1825,64,639988,5,2025-08-25T10:58:40
1806,64,14113,3,2025-10-03T16:04:00
1805,64,640,5,2025-12-02T16:22:18
1823,64,1278101,4,2026-02-04T10:33:02
1808,64,621,5,2026-03-03T03:59:56
1804,64,718930,4,2026-03-21T18:55:52
1803,64,500916,2,2026-04-05T14:24:13
1817,64,322441,4,2026-04-13T11:53:45
1801,64,11886,4,2026-04-18T10:32:23
1835,65,1547,4,2024-01-15T06:02:08
1839,65,399170,5,2024-03-07T07:31:14
1847,65,7364,3,2024-04-15T13:46:48
1853,65,54186,3,2024-06-30T21:39:27
1841,65,475557,4,2024-07-09T22:19:21
1838,65,13572,3,2024-07-19T06:55:55
1837,65,106,5,2024-07-26T16:24:40
1840,65,680,4,2024-09-20T22:45:28
1834,65,1710,3,2024-10-25T18:59:15
1844,65,998731,3,2024-12-09T08:55:52
1830,65,872,5,2024-12-29T20:02:41
1827,65,62177,4,2024-12-30T18:33:17
1846,65,1512623,5,2025-02-13T02:54:17
1849,65,97375,4,2025-02-23T03:25:38
1833,65,10768,3,2025-03-20T17:38:14
1832,65,10719,4,2025-03-24T14:56:49
1852,65,8698,3,2025-03-29T01:23:29
1836,65,881,4,2025-04-13T04:38:12
1848,65,948549,3,2025-08-03T02:50:14
1850,65,139567,3,2025-08-07T13:04:49
1842,65,1299655,3,2025-08-25T13:54:52
1831,65,42172,3,2026-01-11T10:28:56
1845,65,9959,4,2026-02-10T13:52:27
1829,65,11220,4,2026-02-15T09:46:55
1851,65,186,5,2026-03-03T07:40:44
1828,65,450001,4,2026-03-12T23:52:31
1843,65,1400782,4,2026-04-25T02:51:19
1864,66,8055,4,2024-04-08T12:16:29
1857,66,1403737,4,2024-04-11T05:54:12
1858,66,218,4,2024-05-05T12:49:38
1861,66,655,5,2024-05-26T22:40:38
1855,66,42172,4,2024-06-13T05:37:25
1869,66,535356,3,2024-09-05T10:57:10
1854,66,44741,2,2024-09-16T11:31:36
1866,66,1315657,5,2024-10-09T11:42:11
1868,66,299534,5,2025-01-31T17:56:27
1856,66,249070,3,2025-02-03T01:35:47
1865,66,1242332,1,2025-06-07T21:09:11
1870,66,829280,4,2025-12-11T14:40:44
1862,66,500,5,2026-01-19T18:45:04
1860,66,462,3,2026-02-22T02:52:55
1863,66,1562,3,2026-02-25T19:55:44
1867,66,15080,4,2026-03-08T05:53:15
1859,66,272,4,2026-03-08T21:32:21
1880,67,747,5,2024-01-08T16:18:11
1871,67,1636918,5,2024-02-27T10:58:22
1876,67,22794,4,2024-03-20T16:37:44
1887,67,773736,3,2024-03-21T14:14:12
1899,67,1451867,5,2024-04-02T23:29:51
1883,67,11528,4,2024-05-14T01:03:43
1884,67,553510,1,2024-05-31T21:20:52
1898,67,475215,4,2024-06-12T19:19:48
1890,67,1548113,5,2024-07-04T04:17:36
1894,67,508883,4,2024-07-13T17:50:55
1879,67,455656,4,2024-08-02T22:18:12
1872,67,6283,3,2024-08-20T22:21:25
1882,67,335490,3,2024-10-26T19:09:21
1878,67,1412113,3,2024-10-27T10:26:45
1873,67,68297,5,2024-11-13T07:05:18
1889,67,1167027,5,2025-02-07T01:59:54
1875,67,270946,4,2025-02-09T09:53:34
1885,67,1243341,4,2025-03-14T15:43:02
1895,67,416148,2,2025-04-30T10:26:50
1888,67,1542261,1,2025-05-01T17:35:14
1881,67,12222,4,2025-07-14T23:40:51
1891,67,256591,4,2025-08-02T17:24:54
1893,67,823219,4,2025-08-18T07:31:35
1897,67,18331,3,2025-09-17T15:44:45
1877,67,1481126,5,2025-10-06T09:18:38
1886,67,7516,4,2025-12-18T04:17:08
1896,67,35019,2,2025-12-29T20:48:25
1874,67,536115,4,2026-02-27T04:01:07
1892,67,80321,3,2026-03-27T10:59:07
1933,68,1252428,4,2024-01-05T15:04:41
1914,68,668482,4,2024-01-16T20:23:38
1927,68,294254,3,2024-01-18T11:22:20
1908,68,10376,5,2024-04-14T18:40:57
1915,68,284293,4,2024-04-16T10:33:41
1922,68,12,4,2024-04-20T13:30:51
1939,68,552524,5,2024-05-01T06:44:05
1925,68,440021,4,2024-06-08T22:53:18
1929,68,14069,5,2024-06-23T08:34:26
1910,68,261023,4,2024-06-23T10:07:05
1935,68,325592,5,2024-07-05T19:54:40
1905,68,680,5,2024-07-31T21:15:11
1926,68,10784,5,2024-08-21T17:45:15
1921,68,9441,3,2024-10-15T13:50:05
1901,68,796011,4,2024-10-18T16:26:32
1928,68,1022453,1,2024-12-01T05:03:01
1917,68,1549292,2,2024-12-19T10:09:46
1930,68,227156,4,2024-12-29T22:52:59
1911,68,632727,3,2025-02-26T19:53:22
1909,68,239526,5,2025-02-28T10:23:17
1916,68,638,4,2025-03-22T23:57:40
1923,68,1015539,2,2025-03-23T05:54:41
1906,68,4247,4,2025-04-29T04:52:39
1920,68,526,4,2025-05-07T13:34:14
1938,68,38167,5,2025-05-16T06:24:37
1903,68,9344,4,2025-05-23T07:20:04
1924,68,11814,3,2025-07-19T09:25:44
1932,68,63311,3,2025-10-20T22:37:47
1934,68,423,5,2025-11-03T12:35:20
1907,68,505192,4,2025-11-05T09:27:35
1931,68,35297,2,2025-12-13T10:23:16
1937,68,504048,1,2025-12-25T09:12:47
1919,68,114150,3,2025-12-30T03:16:54
1918,68,593,4,2026-01-17T23:45:43
1902,68,20943,3,2026-02-07T21:38:35
1912,68,1948,3,2026-03-03T11:54:31
1904,68,9040,5,2026-03-05T22:15:18
1913,68,15472,5,2026-03-11T17:50:15
1900,68,1241921,5,2026-04-18T08:02:59
1936,68,1389149,3,2026-04-28T20:36:55
1946,69,18183,3,2024-03-06T08:32:25
1956,69,82702,5,2024-03-23T12:43:03
1952,69,9016,3,2024-06-27T08:30:25
1948,69,10033,4,2024-07-12T19:38:12
1953,69,373571,4,2024-09-10T00:45:53
1942,69,18892,1,2024-10-20T02:47:11
1955,69,1412646,4,2024-12-17T17:44:55
1940,69,9314,4,2025-04-20T07:16:21
1947,69,414,2,2025-04-23T09:52:58
1943,69,1266791,2,2025-05-09T06:26:11
1945,69,1029235,2,2025-06-02T05:38:41
1950,69,9594,3,2025-09-26T17:15:11
1951,69,81481,4,2025-10-20T20:08:05
1954,69,762,5,2025-11-19T16:31:05
1941,69,816904,3,2026-02-05T14:11:33
1944,69,1491,4,2026-04-29T18:51:24
1949,69,127533,5,2026-04-29T20:19:32
1973,70,514207,5,2024-02-16T14:14:28
1964,70,944,3,2024-05-10T04:31:41
1985,70,840705,3,2024-05-14T13:01:01
1962,70,1923,5,2024-05-26T21:12:30
1957,70,1152491,3,2024-07-15T05:59:05
1963,70,1370424,4,2024-08-10T01:26:48
1982,70,333669,2,2024-10-01T01:27:17
1967,70,75,3,2024-10-11T20:43:31
1960,70,838209,4,2024-10-22T08:27:40
1966,70,75629,4,2024-11-10T10:24:55
1968,70,152601,4,2024-11-21T00:24:59
1983,70,582014,4,2024-11-26T19:02:59
1974,70,39207,5,2025-01-06T22:23:01
1959,70,337339,3,2025-03-15T06:11:12
1980,70,36647,5,2025-03-17T13:02:03
1969,70,242,5,2025-03-24T19:37:45
1970,70,1272837,3,2025-03-31T07:34:51
1972,70,1946,4,2025-03-31T16:07:26
1977,70,76617,3,2025-05-07T11:07:04
1976,70,1328803,2,2025-05-20T12:38:51
1961,70,501170,3,2025-05-26T13:13:15
1975,70,51876,4,2025-09-05T07:47:26
1984,70,11878,5,2025-09-23T22:46:56
1978,70,102382,3,2025-10-21T22:48:01
1965,70,1949,4,2025-10-22T00:52:06
1979,70,1710,3,2026-01-02T15:29:26
1958,70,766,4,2026-02-01T21:18:42
1981,70,664236,3,2026-03-26T12:47:07
1971,70,10398,4,2026-03-27T13:32:40
1989,71,297270,5,2024-01-02T18:47:48
1988,71,46503,5,2024-02-11T14:35:13
1995,71,22794,5,2024-03-12T06:42:03
2004,71,9762,4,2024-05-09T00:21:31
2012,71,1401586,1,2024-06-04T19:42:37
1991,71,1883,5,2024-07-14T15:24:28
2017,71,2300,2,2024-07-24T18:58:42
1999,71,744,1,2024-07-31T00:49:44
2014,71,9487,3,2024-08-03T08:29:21
2002,71,38757,4,2024-08-14T01:03:54
2011,71,18126,4,2024-10-18T10:09:04
1993,71,9767,4,2024-11-13T16:38:18
1986,71,600583,4,2024-11-29T04:39:59
2009,71,13,3,2024-12-18T10:01:54
1996,71,850165,5,2025-01-04T10:08:14
2001,71,21835,4,2025-01-04T14:57:46
2008,71,744276,5,2025-01-17T20:54:22
2005,71,796,4,2025-01-22T05:34:48
1992,71,8051,4,2025-02-09T17:47:35
2020,71,6440,5,2025-02-18T05:29:30
2021,71,87332,4,2025-02-24T23:13:14
2022,71,1175842,4,2025-03-02T13:38:00
2024,71,11522,4,2025-04-11T02:28:44
2019,71,7459,4,2025-08-11T13:05:41
2018,71,395000,3,2025-08-30T03:29:57
1990,71,10193,5,2025-09-11T00:09:50
2006,71,256591,3,2025-09-12T14:35:30
1997,71,392,2,2025-09-18T04:13:28
2016,71,38575,4,2025-09-23T05:11:08
2015,71,1288072,2,2025-10-19T02:50:45
1987,71,406,4,2025-11-30T20:36:10
2010,71,891644,2,2025-12-19T05:33:04
1994,71,11,4,2026-01-07T13:19:26
2007,71,13700,4,2026-01-19T07:04:46
2013,71,4348,5,2026-01-21T04:39:59
2023,71,109451,4,2026-02-18T14:43:57
1998,71,297,5,2026-03-10T13:12:40
2003,71,5123,4,2026-03-16T08:46:03
2000,71,804370,5,2026-04-27T21:52:56
2047,72,961323,5,2024-01-12T07:55:25
2059,72,9386,4,2024-03-13T04:30:15
2052,72,713704,3,2024-04-14T13:24:19
2042,72,11460,4,2024-05-12T05:51:50
2033,72,852665,3,2024-05-22T00:12:13
2058,72,321697,3,2024-06-14T00:09:20
2029,72,450465,4,2024-06-28T02:44:14
2030,72,346910,3,2024-07-10T01:43:55
2041,72,7131,3,2024-08-25T19:37:19
2034,72,1107216,4,2024-09-28T22:36:58
2060,72,428863,1,2024-10-12T12:49:24
2044,72,1103,4,2024-11-23T00:41:51
2031,72,8224,3,2024-12-23T04:39:09
2050,72,2503,4,2025-01-18T03:27:40
2032,72,604,4,2025-03-13T19:11:12
2051,72,1498,3,2025-03-16T11:23:00
2040,72,41733,4,2025-03-19T19:42:00
2057,72,1363974,1,2025-03-26T14:53:01
2054,72,2667,2,2025-03-28T15:56:46
2038,72,360814,5,2025-04-05T11:28:07
2062,72,91586,3,2025-04-12T07:53:06
2048,72,1152491,1,2025-04-29T16:13:54
2045,72,2675,4,2025-06-21T04:58:16
2043,72,458723,4,2025-06-24T02:07:06
2037,72,746,3,2025-07-18T16:03:26
2055,72,65754,4,2025-08-15T21:33:03
2036,72,1401586,1,2025-08-18T04:34:54
2027,72,23629,2,2025-08-23T23:58:46
2028,72,18405,4,2025-08-24T18:07:37
2049,72,2082,2,2025-09-05T13:35:36
2061,72,1148706,5,2025-10-01T12:16:21
2039,72,483,4,2025-10-21T14:06:20
2046,72,1076364,4,2025-11-06T20:13:23
2053,72,1047041,4,2026-02-05T09:33:06
2056,72,10618,4,2026-02-06T22:59:34
2026,72,1353333,2,2026-03-01T15:47:18
2025,72,10220,3,2026-03-07T23:55:38
2035,72,619778,3,2026-04-22T15:52:18
2070,73,383498,4,2024-01-07T00:44:06
2071,73,1014505,3,2024-02-23T18:56:26
2076,73,762,5,2024-02-27T12:36:47
2085,73,656908,1,2024-03-20T18:16:20
2080,73,58008,2,2024-03-30T01:39:24
2083,73,51828,4,2024-04-21T16:31:41
2090,73,11528,5,2024-05-09T19:58:06
2079,73,581726,2,2024-08-04T02:36:35
2069,73,278154,3,2024-08-05T04:57:05
2064,73,6435,1,2024-08-21T06:36:54
2092,73,707,3,2024-09-08T07:28:45
2093,73,553600,4,2024-10-30T17:13:08
2094,73,532639,3,2024-11-08T13:35:13
2073,73,555604,5,2024-11-12T20:49:02
2084,73,14,5,2024-12-12T14:36:46
2087,73,436274,3,2024-12-24T14:13:28
2082,73,80035,3,2025-01-08T20:25:22
2089,73,950396,4,2025-01-30T22:10:57
2088,73,7508,3,2025-02-09T20:54:37
2068,73,357397,4,2025-03-14T20:44:19
2081,73,507244,3,2025-07-08T23:11:38
2077,73,50723,2,2025-07-26T09:16:26
2067,73,840430,3,2025-08-22T10:36:56
2063,73,3084,4,2025-09-18T02:19:38
2072,73,10048,2,2025-10-04T09:23:01
2075,73,871,3,2025-10-30T17:34:22
2065,73,916224,5,2025-11-05T22:51:14
2078,73,51739,3,2025-11-19T10:46:57
2066,73,11322,4,2025-12-26T22:39:37
2091,73,129,4,2025-12-27T09:32:52
2086,73,860,4,2026-03-27T05:31:57
2074,73,1371727,4,2026-04-02T09:54:19
2107,74,98566,5,2024-01-24T14:21:53
2110,74,1084242,4,2024-02-03T17:44:06
2114,74,177572,3,2024-03-28T06:37:19
2104,74,75258,5,2024-04-21T11:21:10
2111,74,18823,3,2024-08-06T13:12:42
2102,74,1104845,3,2024-09-06T23:48:04
2098,74,119450,4,2024-11-05T17:08:18
2101,74,787699,4,2024-11-26T18:23:34
2096,74,668482,3,2025-01-13T10:59:21
2097,74,414906,3,2025-01-29T17:40:13
2106,74,13648,5,2025-02-27T15:13:19
2113,74,173737,2,2025-04-27T04:10:52
2115,74,122917,5,2025-06-05T11:39:15
2109,74,738652,3,2025-08-08T13:34:34
2108,74,11544,4,2025-09-08T22:16:51
2112,74,1244531,4,2026-01-04T21:27:10
2103,74,89492,3,2026-02-12T16:55:37
2116,74,9837,3,2026-03-03T12:11:57
2105,74,127533,5,2026-03-04T17:11:30
2099,74,15070,4,2026-03-14T22:30:09
2095,74,10601,3,2026-03-21T20:57:25
2100,74,12113,4,2026-04-24T00:39:56
2132,75,266396,4,2024-01-08T07:55:43
2117,75,20506,5,2024-01-19T04:29:28
2130,75,134637,3,2024-02-07T00:47:33
2134,75,1200320,4,2024-04-15T19:12:17
2120,75,281957,4,2024-04-16T22:58:23
2124,75,22907,3,2024-05-09T21:10:22
2123,75,1883,5,2024-05-13T08:32:17
2133,75,4232,3,2024-06-02T10:06:54
2131,75,316154,4,2024-06-28T13:50:08
2129,75,8388,1,2024-07-30T11:06:05
2122,75,509635,3,2024-08-16T23:23:53
2121,75,11259,4,2024-08-29T15:14:10
2137,75,686,4,2024-09-21T08:11:08
2140,75,33196,4,2025-01-27T17:16:25
2125,75,552178,2,2025-02-18T20:32:27
2138,75,596161,4,2025-03-10T08:13:01
2127,75,262504,4,2025-03-30T09:19:37
2135,75,256591,4,2025-04-13T10:38:43
2119,75,12102,4,2025-05-10T18:26:34
2118,75,762441,5,2025-06-23T13:54:44
2142,75,52629,4,2025-08-16T04:46:21
2139,75,384680,3,2025-10-06T18:27:26
2141,75,1226578,4,2025-11-03T03:08:27
2136,75,13572,2,2025-12-09T22:54:34
2126,75,1151949,4,2026-02-05T01:48:21
2128,75,455236,2,2026-03-18T16:57:00
2171,76,430447,3,2024-01-16T18:28:52
2161,76,1287536,5,2024-01-20T01:53:04
2147,76,19913,4,2024-01-29T23:27:37
2152,76,1163974,3,2024-02-15T12:56:02
2146,76,2270,3,2024-03-11T05:45:26
2168,76,943,4,2024-04-02T11:38:45
2144,76,1528660,4,2024-04-11T14:20:49
2143,76,10144,3,2024-04-15T17:30:43
2160,76,4233,4,2024-04-25T08:56:25
2158,76,556574,4,2024-04-30T02:45:16
2163,76,1068452,3,2024-05-08T16:58:07
2175,76,1497036,3,2024-07-29T10:56:52
2159,76,10693,4,2024-08-07T13:25:18
2156,76,804370,4,2024-09-14T00:36:11
2173,76,391713,3,2024-12-05T23:29:59
2172,76,44741,2,2024-12-16T12:29:51
2155,76,572164,4,2025-01-30T14:48:31
2166,76,508965,5,2025-02-26T20:57:14
2164,76,507089,5,2025-02-27T16:28:41
2153,76,12092,5,2025-03-05T15:39:18
2154,76,350499,5,2025-03-21T08:57:35
2157,76,569094,5,2025-05-07T14:08:13
2145,76,68,5,2025-06-05T08:48:51
2151,76,664236,5,2025-07-18T16:33:00
2169,76,1062807,4,2025-08-18T09:54:08
2167,76,808972,4,2025-08-25T13:15:25
2170,76,116149,3,2025-09-22T10:57:25
2149,76,4564,5,2025-10-17T05:19:21
2148,76,109439,4,2025-11-09T18:37:07
2150,76,246655,3,2026-01-15T11:03:39
2174,76,1196656,5,2026-02-17T21:54:50
2162,76,763152,4,2026-03-07T07:03:15
2165,76,622,4,2026-03-18T12:58:06
2196,77,9595,4,2024-01-01T01:02:37
2179,77,76758,5,2024-01-13T07:35:06
2190,77,205596,5,2024-02-09T22:39:10
2187,77,8619,5,2024-03-02T15:06:11
2178,77,3683,4,2024-03-15T05:16:22
2183,77,694,3,2024-03-31T02:17:22
2199,77,8338,4,2024-04-11T00:03:30
2182,77,61979,5,2024-05-02T01:59:04
2191,77,5925,5,2024-05-11T16:36:58
2181,77,646380,3,2024-05-21T18:08:09
2195,77,466420,4,2024-06-08T09:25:20
2206,77,7555,4,2024-06-20T10:43:09
2177,77,14,5,2024-08-12T05:52:13
2194,77,62835,3,2024-08-20T06:15:04
2184,77,855,5,2024-08-26T17:37:33
2197,77,1116465,3,2024-12-20T17:24:49
2189,77,398978,4,2024-12-28T20:04:17
2176,77,488623,2,2025-01-12T16:06:00
2192,77,660360,4,2025-02-17T21:19:02
2208,77,3131,5,2025-03-09T07:59:42
2193,77,1280444,2,2025-05-07T23:39:38
2188,77,1244531,5,2025-05-11T02:51:44
2180,77,1128650,4,2025-06-18T02:13:06
2205,77,438799,4,2025-07-09T02:19:35
2202,77,359724,4,2025-07-17T06:56:29
2204,77,1578,5,2025-11-25T00:24:27
2207,77,522162,5,2025-11-25T15:27:11
2198,77,856289,2,2025-12-06T22:27:05
2185,77,56123,3,2025-12-27T19:48:02
2186,77,882569,4,2026-02-26T17:45:10
2203,77,9361,4,2026-03-12T17:10:59
2201,77,21500,3,2026-03-22T03:39:26
2200,77,76640,3,2026-03-31T10:52:07
2219,78,545611,3,2024-01-03T10:23:46
2216,78,310135,3,2024-02-03T22:20:13
2213,78,20662,5,2024-02-07T12:20:13
2227,78,1272837,4,2024-05-25T00:13:09
2238,78,438631,2,2024-06-01T12:39:40
2226,78,617126,5,2024-06-19T16:44:39
2220,78,121856,4,2024-07-25T14:22:09
2229,78,1030587,3,2024-09-11T04:24:02
2217,78,9327,3,2024-09-25T09:45:16
2212,78,10192,3,2024-10-30T01:42:57
2231,78,5255,4,2024-11-26T21:37:54
2210,78,518068,4,2024-12-03T21:48:44
2222,78,605,5,2025-01-31T07:22:12
2218,78,13027,2,2025-02-13T17:34:25
2211,78,34433,4,2025-02-23T09:47:10
2230,78,1022787,4,2025-03-12T02:35:29
2215,78,693134,5,2025-03-19T01:58:58
2232,78,1954,5,2025-03-21T05:19:03
2236,78,974931,2,2025-04-07T12:34:18
2223,78,1601797,4,2025-04-19T19:06:00
2233,78,459910,4,2025-06-12T13:04:09
2228,78,23168,3,2025-07-10T12:13:38
2214,78,455839,3,2025-07-14T19:31:20
2209,78,614930,4,2025-08-26T02:18:17
2235,78,354279,5,2025-09-05T09:54:52
2237,78,13811,3,2025-09-12T23:00:29
2224,78,301337,3,2025-09-23T20:33:19
2221,78,290859,2,2025-10-16T09:35:48
2234,78,218,4,2026-03-13T15:21:04
2225,78,1241894,4,2026-04-25T03:11:10
2259,79,153,4,2024-01-01T00:15:50
2266,79,370172,5,2024-01-12T16:37:05
2243,79,1027159,4,2024-01-24T10:53:08
2256,79,250669,1,2024-03-09T18:43:44
2260,79,278,5,2024-03-11T08:20:23
2262,79,36648,4,2024-03-12T11:28:05
2273,79,1383731,4,2024-03-24T09:30:53
2253,79,70,3,2024-05-06T17:38:15
2257,79,916588,4,2024-05-20T12:16:50
2252,79,15999,3,2024-06-10T01:14:09
2270,79,10030,4,2024-07-15T03:48:38
2242,79,9919,3,2024-07-30T21:34:29
2268,79,8204,3,2024-08-11T16:55:20
2249,79,1157655,1,2024-09-05T11:36:32
2246,79,504056,4,2024-09-12T17:07:45
2247,79,172385,3,2024-10-04T06:35:57
2269,79,11770,4,2024-11-21T19:09:01
2240,79,1611487,1,2024-12-07T20:02:01
2258,79,10830,4,2024-12-08T19:27:12
2271,79,7364,4,2024-12-27T14:17:19
2277,79,7551,5,2025-01-22T16:07:11
2245,79,201088,4,2025-01-27T07:05:26
2276,79,59967,4,2025-03-03T13:47:17
2274,79,953,2,2025-03-12T08:09:25
2255,79,36669,4,2025-03-21T06:37:15
2265,79,502356,5,2025-04-14T04:23:33
2254,79,9475,5,2025-05-31T04:37:15
2272,79,9655,5,2025-09-29T23:45:34
2261,79,301528,4,2025-11-14T02:57:32
2275,79,1149167,3,2025-11-23T08:56:58
2263,79,118385,1,2025-12-02T13:54:26
2251,79,458190,2,2025-12-06T10:09:18
2250,79,540901,4,2025-12-25T04:04:27
2241,79,1034716,4,2026-02-02T20:48:33
2264,79,374205,3,2026-02-05T18:49:05
2244,79,1022787,2,2026-02-15T02:04:17
2267,79,10843,4,2026-03-04T14:39:32
2239,79,284552,5,2026-03-05T16:59:49
2248,79,44730,2,2026-03-31T10:10:42
2285,80,994108,5,2024-02-16T00:58:51
2290,80,390845,3,2024-08-03T09:46:24
2278,80,10025,4,2024-09-24T07:59:01
2282,80,419479,4,2024-10-30T06:23:52
2288,80,142093,4,2024-11-17T01:25:13
2289,80,912649,3,2024-12-24T21:50:33
2284,80,9062,5,2025-01-09T00:17:42
2292,80,43949,5,2025-02-09T22:04:07
2281,80,10155,4,2025-03-08T12:18:52
2287,80,570595,2,2025-04-12T12:20:05
2279,80,556574,3,2025-05-31T06:12:02
2286,80,2044,4,2025-08-29T20:36:31
2291,80,319,5,2025-09-06T00:58:10
2283,80,4564,4,2025-10-24T23:16:18
2280,80,1951,3,2026-04-19T07:46:24
2305,81,42194,1,2024-01-21T17:25:44
2324,81,9665,5,2024-02-11T19:28:23
2293,81,261023,5,2024-03-26T21:51:46
2294,81,1417404,1,2024-05-01T13:06:01
2311,81,1396888,3,2024-05-17T20:06:08
2307,81,8456,4,2024-06-02T10:02:32
2316,81,228161,2,2024-06-04T01:52:03
2320,81,125225,3,2024-06-04T04:27:41
2295,81,1263012,3,2024-10-11T07:57:29
2323,81,293,3,2024-10-12T05:58:57
2326,81,9837,5,2024-10-16T09:14:42
2318,81,8068,3,2024-10-29T22:30:21
2328,81,1442538,5,2024-12-25T20:53:01
2297,81,872,4,2025-01-19T15:30:32
2312,81,9959,2,2025-02-05T17:10:47
2299,81,244114,4,2025-02-16T03:14:32
2308,81,10731,4,2025-04-24T11:24:28
2330,81,564341,4,2025-06-13T13:18:17
2300,81,1443,3,2025-06-26T17:24:17
2332,81,788,4,2025-06-28T09:05:12
2327,81,1391,2,2025-07-11T05:16:20
2314,81,93462,2,2025-07-21T16:18:46
2325,81,79,5,2025-07-27T22:14:19
2304,81,625976,4,2025-08-04T02:42:04
2298,81,910371,4,2025-09-10T07:49:21
2317,81,473033,4,2025-09-18T06:14:22
2306,81,9919,4,2025-10-13T19:18:53
2322,81,1844,3,2025-11-10T06:18:57
2321,81,1266798,4,2025-11-15T01:00:59
2303,81,627,4,2025-11-17T01:45:23
2310,81,824,5,2025-12-02T07:33:02
2309,81,559969,3,2025-12-14T17:34:58
2313,81,163,3,2025-12-14T20:50:14
2315,81,9552,4,2025-12-15T10:10:08
2331,81,10030,5,2025-12-29T14:50:25
2301,81,582014,4,2026-01-11T07:16:16
2319,81,291805,4,2026-01-11T23:56:56
2296,81,50619,3,2026-01-20T23:59:16
2302,81,1014590,5,2026-01-29T10:12:10
2329,81,10843,5,2026-01-30T09:22:25
2350,82,1206008,3,2024-01-13T06:20:03
2348,82,853,3,2024-01-18T19:11:19
2334,82,11422,2,2024-04-04T08:14:48
2351,82,4348,4,2024-08-09T18:46:51
2344,82,45269,5,2024-09-01T04:35:17
2343,82,1213898,2,2024-09-14T20:58:43
2352,82,9453,5,2025-01-02T20:16:25
2339,82,10110,4,2025-01-13T06:18:21
2341,82,197,5,2025-03-31T23:07:22
2335,82,774370,5,2025-08-01T18:46:24
