interaction_id,user_id,movie_id,movie_title,interaction_type,rating,review_text,timestamp,device,user_archetype
1308,32,13688,CJ7,view,,,2024-08-06T16:46:34,android,comedy_family
1305,32,21422,Detective Conan: The Time Bombed Skyscraper,rating,3.0,,2024-08-21T08:39:57,ios,comedy_family
1295,32,15916,Angel's Egg,watchlist,,,2024-09-04T15:30:08,android,comedy_family
1302,32,496243,Parasite,view,,,2024-10-25T00:51:09,ios,comedy_family
1287,32,23685,Monkeybone,rating,3.0,,2024-11-05T03:01:03,android,comedy_family
1282,32,196,Back to the Future Part III,rating,4.0,,2024-12-23T05:57:32,android,comedy_family
1289,32,1083862,Resident Evil: Death Island,rating,4.0,Liked the storyline and characters.,2024-12-25T18:15:57,android,comedy_family
1278,32,1371727,Sing: Thriller,rating,4.0,Liked the storyline and characters.,2025-01-16T23:09:51,ios,comedy_family
1291,32,257344,Pixels,view,,,2025-03-05T21:35:49,android,comedy_family
1285,32,14306,Marley & Me,rating,4.0,,2025-04-05T12:39:50,web,comedy_family
1301,32,1148706,Me & Roboco: The Movie,rating,5.0,,2025-05-18T13:53:42,android,comedy_family
1314,32,28410,Tuff Turf,watchlist,,,2025-06-09T10:56:51,ios,comedy_family
1313,32,22215,Chéri,rating,2.0,,2025-07-05T13:24:51,android,comedy_family
1294,32,1167027,The Remarkable Life of Ibelin,rating,4.0,,2025-07-26T15:28:46,web,comedy_family
1299,32,508943,Luca,view,,,2025-08-19T16:51:41,android,comedy_family
1296,32,1277988,Caramelo,rating,4.0,Liked the storyline and characters.,2025-08-22T18:59:10,web,comedy_family
1312,32,436931,Pokémon the Movie: I Choose You!,rating,5.0,,2025-09-07T03:36:06,android,comedy_family
1307,32,228326,The Book of Life,rating,3.0,,2025-09-09T20:10:03,android,comedy_family
1297,32,17581,Naruto Shippuden the Movie: Bonds,rating,4.0,,2025-09-12T19:28:41,ios,comedy_family
1277,32,9502,Kung Fu Panda,view,,,2025-09-18T08:08:39,ios,comedy_family
1279,32,812,Aladdin,rating,2.0,,2025-09-24T16:26:05,android,comedy_family
1290,32,2493,The Princess Bride,watchlist,,,2025-10-28T11:49:47,ios,comedy_family
1280,32,1167271,Weekend in Taipei,rating,3.0,,2025-11-01T15:09:59,android,comedy_family
1286,32,1297446,Slanted,watchlist,,,2025-12-19T20:49:14,web,comedy_family
1303,32,54186,Confessions,watchlist,,,2026-02-20T11:03:29,android,comedy_family
1281,32,242828,When Marnie Was There,review,5.0,Strong film with good pacing.,2026-02-22T01:37:20,android,comedy_family
1283,32,12144,The Land Before Time,watchlist,,,2026-02-22T19:41:27,ios,comedy_family
1276,32,137106,The Lego Movie,rating,3.0,,2026-02-27T15:14:43,android,comedy_family
1298,32,9509,Man on Fire,rating,3.0,,2026-03-21T08:13:19,android,comedy_family
1292,32,81188,Rise of the Guardians,rating,5.0,,2026-03-22T06:58:29,web,comedy_family
1284,32,384345,Doraemon: Nobita and the Birth of Japan,rating,3.0,,2026-04-23T05:14:03,ios,comedy_family
1311,32,16269,God of Gamblers,rating,5.0,,2026-04-27T21:21:05,ios,comedy_family
1321,33,580489,Venom: Let There Be Carnage,rating,5.0,,2024-01-26T00:03:20,ios,comedy_family
1318,33,16859,Kiki's Delivery Service,rating,4.0,,2024-02-16T12:47:17,ios,comedy_family
1332,33,194,Amélie,watchlist,,,2024-03-04T18:56:54,ios,comedy_family
1333,33,109439,The Hangover Part III,rating,2.0,,2024-03-12T03:06:00,web,comedy_family
1316,33,39102,Dragon Ball Z: Lord Slug,review,4.0,Strong film with good pacing.,2024-03-31T09:50:04,android,comedy_family
1334,33,936952,Sitting in Bars with Cake,rating,4.0,,2024-04-03T01:37:55,ios,comedy_family
1319,33,97375,Detective Conan: The Lost Ship in the Sky,rating,3.0,,2024-05-25T09:54:05,android,comedy_family
1328,33,45933,The Nurse on a Military Tour,review,2.0,"Decent, but not memorable.",2024-09-15T04:36:52,android,comedy_family
1326,33,338969,The Toxic Avenger Unrated,watchlist,,,2024-11-01T12:45:26,android,comedy_family
1327,33,23629,Sucker Punch,rating,3.0,,2024-11-14T22:32:41,web,comedy_family
1317,33,760741,Beast,rating,5.0,,2024-12-30T21:51:22,android,comedy_family
1331,33,11,Star Wars,watchlist,,,2025-02-22T21:04:55,android,comedy_family
1330,33,757725,Shadow Force,rating,3.0,,2025-03-10T23:31:57,android,comedy_family
1329,33,460555,Operation Red Sea,review,4.0,Strong film with good pacing.,2025-04-02T05:00:46,ios,comedy_family
1335,33,965483,Parasakthi,rating,3.0,,2025-05-11T10:21:30,ios,comedy_family
1322,33,795859,kid 90,rating,3.0,,2025-06-04T14:41:28,ios,comedy_family
1337,33,9346,Risky Business,rating,2.0,Did not connect with this one.,2025-06-09T07:47:56,android,comedy_family
1320,33,1058906,Detective Conan: The Story of Ai Haibara: Black Iron Mystery Train,rating,4.0,Liked the storyline and characters.,2025-08-03T11:08:59,ios,comedy_family
1315,33,529203,The Croods: A New Age,rating,4.0,Liked the storyline and characters.,2025-10-25T23:38:14,ios,comedy_family
1325,33,11423,Memories of Murder,rating,4.0,,2025-12-07T20:32:01,android,comedy_family
1324,33,11782,Hard Boiled,watchlist,,,2026-03-10T22:56:28,android,comedy_family
1336,33,843269,Eureka: Eureka Seven Hi-Evolution,rating,4.0,,2026-04-10T11:27:48,web,comedy_family
1323,33,910371,Hell Dogs,rating,4.0,,2026-04-11T11:11:22,ios,comedy_family
1343,34,1404791,Dollhouse,view,,,2024-01-09T03:58:36,web,classic_drama
1354,34,567189,Tom Clancy's Without Remorse,view,,,2024-02-01T06:03:33,android,classic_drama
1339,34,10768,The Final Conflict,rating,3.0,,2024-02-04T02:46:23,ios,classic_drama
1348,34,20662,Robin Hood,rating,3.0,,2024-04-03T03:46:14,ios,classic_drama
1338,34,753342,Napoleon,rating,3.0,,2024-05-25T06:44:01,web,classic_drama
1371,34,1195631,William Tell,rating,4.0,,2024-06-18T06:00:06,web,classic_drama
1357,34,50759,An Autumn Afternoon,rating,4.0,,2024-07-06T13:24:36,android,classic_drama
1359,34,653601,Horse Girl,rating,2.0,,2024-07-16T14:08:24,ios,classic_drama
1346,34,64690,Drive,view,,,2024-07-17T00:00:31,android,classic_drama
1370,34,502,Fail Safe,rating,4.0,Liked the storyline and characters.,2024-09-29T02:47:51,android,classic_drama
1342,34,2253,Valkyrie,rating,5.0,,2024-10-26T09:33:58,android,classic_drama
1347,34,10364,Catch-22,rating,4.0,,2024-10-31T22:32:02,android,classic_drama
1352,34,873492,Mahjong Nights,rating,3.0,,2024-11-10T13:18:25,ios,classic_drama
1350,34,190859,American Sniper,rating,5.0,,2024-11-26T06:43:14,ios,classic_drama
1341,34,1132979,Esther's Diary,watchlist,,,2024-12-08T08:28:10,android,classic_drama
1361,34,906126,Society of the Snow,view,,,2025-01-23T13:14:22,android,classic_drama
1351,34,15,Citizen Kane,view,,,2025-05-16T04:54:48,android,classic_drama
1353,34,4836,Layer Cake,rating,5.0,,2025-05-25T12:38:33,ios,classic_drama
1372,34,49671,Paragraph 175,rating,2.0,Did not connect with this one.,2025-06-28T18:01:10,android,classic_drama
1345,34,948713,The Last Kingdom: Seven Kings Must Die,rating,3.0,,2025-08-26T17:30:20,web,classic_drama
1363,34,4771,Gone Baby Gone,view,,,2025-09-01T04:22:41,ios,classic_drama
1368,34,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,rating,4.0,,2025-10-08T08:45:55,ios,classic_drama
1367,34,14223,Wind Chill,watchlist,,,2025-10-12T21:38:51,ios,classic_drama
1365,34,1374,Rocky IV,rating,5.0,,2025-10-13T18:02:54,android,classic_drama
1366,34,14756,Ip Man,rating,4.0,Liked the storyline and characters.,2025-10-24T16:45:33,android,classic_drama
1360,34,1700,Misery,rating,4.0,,2025-11-02T04:43:03,android,classic_drama
1340,34,523607,Maestro,rating,3.0,,2025-11-10T18:52:17,ios,classic_drama
1358,34,871,Planet of the Apes,view,,,2025-12-16T04:06:31,android,classic_drama
1364,34,873,The Color Purple,rating,4.0,,2026-01-13T07:03:03,ios,classic_drama
1369,34,1401778,Turbulence,rating,2.0,,2026-01-20T20:33:06,android,classic_drama
1356,34,466272,Once Upon a Time... in Hollywood,review,4.0,Strong film with good pacing.,2026-01-29T04:15:52,web,classic_drama
1355,34,1196943,Chhaava,rating,2.0,,2026-03-06T04:49:28,android,classic_drama
1362,34,12289,Red Cliff,rating,3.0,,2026-03-23T02:04:13,ios,classic_drama
1349,34,13186,Wrong Turn 2: Dead End,rating,3.0,,2026-03-26T13:01:19,ios,classic_drama
1344,34,207,Dead Poets Society,view,,,2026-04-27T14:58:50,android,classic_drama
1402,35,75629,Evangelion: 3.0 You Can (Not) Redo,rating,3.0,,2024-01-24T01:01:29,android,sci_fi_fantasy
1394,35,278927,The Jungle Book,rating,3.0,,2024-03-20T18:08:10,ios,sci_fi_fantasy
1385,35,10009,Brother Bear,rating,4.0,,2024-05-21T14:00:35,ios,sci_fi_fantasy
1388,35,489430,Terrified,rating,2.0,,2024-07-01T02:25:47,android,sci_fi_fantasy
1401,35,1147411,"Miraculous World: Tokyo, Stellar Force",rating,5.0,,2024-07-15T10:17:31,android,sci_fi_fantasy
1378,35,1144107,The Legend of Hei 2,view,,,2024-08-06T02:48:41,android,sci_fi_fantasy
1390,35,1979,Fantastic Four: Rise of the Silver Surfer,view,,,2024-10-01T16:35:42,android,sci_fi_fantasy
1391,35,400157,Wonder Park,rating,3.0,,2024-10-27T02:47:09,ios,sci_fi_fantasy
1375,35,13053,Bolt,rating,3.0,,2024-11-13T15:32:29,web,sci_fi_fantasy
1379,35,95,Armageddon,watchlist,,,2024-11-23T23:22:07,android,sci_fi_fantasy
1384,35,1295026,100 METERS,rating,3.0,,2024-12-23T11:30:05,android,sci_fi_fantasy
1395,35,36233,Posse,rating,3.0,,2025-01-01T00:49:35,android,sci_fi_fantasy
1393,35,441130,Wolfwalkers,rating,5.0,,2025-01-15T23:51:12,android,sci_fi_fantasy
1383,35,133121,Resident Evil: Damnation,watchlist,,,2025-01-30T23:49:17,android,sci_fi_fantasy
1387,35,13460,Doomsday,rating,2.0,Did not connect with this one.,2025-02-04T20:55:14,android,sci_fi_fantasy
1400,35,508439,Onward,rating,5.0,,2025-02-20T23:15:02,ios,sci_fi_fantasy
1399,35,51533,Let the Bullets Fly,rating,4.0,,2025-02-21T19:30:22,ios,sci_fi_fantasy
1380,35,1287536,Dora and the Search for Sol Dorado,rating,3.0,,2025-03-15T16:38:27,android,sci_fi_fantasy
1382,35,76418,Spaceways,view,,,2025-03-22T13:41:53,ios,sci_fi_fantasy
1389,35,438695,Sing 2,rating,5.0,,2025-04-16T03:56:53,web,sci_fi_fantasy
1398,35,68728,Oz the Great and Powerful,view,,,2025-05-12T05:45:28,android,sci_fi_fantasy
1376,35,22,Pirates of the Caribbean: The Curse of the Black Pearl,rating,4.0,,2025-05-29T02:51:01,android,sci_fi_fantasy
1392,35,24752,Dragon Ball Z: Cooler's Revenge,rating,3.0,,2025-08-08T15:08:44,android,sci_fi_fantasy
1397,35,138103,The Expendables 3,watchlist,,,2025-08-10T16:51:18,ios,sci_fi_fantasy
1386,35,985,Eraserhead,rating,4.0,Liked the storyline and characters.,2025-09-16T21:43:40,ios,sci_fi_fantasy
1377,35,5689,The Blue Lagoon,watchlist,,,2025-10-27T18:31:55,android,sci_fi_fantasy
1373,35,837,Videodrome,rating,4.0,,2025-11-04T13:36:30,ios,sci_fi_fantasy
1374,35,714,Tomorrow Never Dies,rating,2.0,Did not connect with this one.,2025-11-25T06:54:13,android,sci_fi_fantasy
1381,35,636279,Bogotá: City of the Lost,rating,3.0,,2026-01-25T02:57:48,web,sci_fi_fantasy
1396,35,535167,The Wandering Earth,rating,3.0,,2026-04-10T06:14:46,android,sci_fi_fantasy
1417,36,353070,Going in Style,rating,4.0,Liked the storyline and characters.,2024-01-15T14:22:26,ios,comedy_family
1412,36,496450,"Miraculous: Ladybug & Cat Noir, The Movie",rating,3.0,,2024-02-01T14:22:34,ios,comedy_family
1422,36,1242419,Roofman,rating,3.0,,2024-03-12T14:08:02,android,comedy_family
1415,36,1286185,The Carpenter's Son,view,,,2024-03-16T11:52:29,android,comedy_family
1419,36,44683,Tinker Bell and the Great Fairy Rescue,rating,4.0,Liked the storyline and characters.,2024-03-17T15:18:31,android,comedy_family
1411,36,10559,Frequency,rating,4.0,,2024-03-25T09:03:00,android,comedy_family
1424,36,21057,Ocean Waves,rating,3.0,,2024-03-26T14:15:18,android,comedy_family
1418,36,496243,Parasite,rating,5.0,Liked the storyline and characters.,2024-03-27T09:51:27,ios,comedy_family
1427,36,954,Mission: Impossible,rating,3.0,,2024-03-31T00:57:36,web,comedy_family
1437,36,583903,Our Friend,rating,3.0,,2024-04-13T03:38:52,android,comedy_family
1439,36,38365,Grown Ups,watchlist,,,2024-05-19T03:36:09,android,comedy_family
1431,36,553600,Promare,rating,4.0,,2024-05-25T21:21:44,android,comedy_family
1414,36,1022787,Elio,rating,5.0,,2024-06-21T04:27:49,ios,comedy_family
1410,36,10193,Toy Story 3,rating,4.0,Liked the storyline and characters.,2024-07-19T23:20:34,android,comedy_family
1436,36,35,The Simpsons Movie,rating,4.0,Liked the storyline and characters.,2024-09-30T11:12:58,web,comedy_family
1425,36,1812,Trick,rating,4.0,Liked the storyline and characters.,2024-10-13T04:29:44,android,comedy_family
1408,36,1317276,given the Movie: To the Sea,rating,4.0,,2024-10-19T12:03:58,ios,comedy_family
1420,36,569820,Everyday Relationship,rating,3.0,,2024-11-10T21:36:37,android,comedy_family
1407,36,128,Princess Mononoke,rating,4.0,,2024-12-04T23:26:26,ios,comedy_family
1416,36,999582,Babes,rating,3.0,,2024-12-08T22:25:35,android,comedy_family
1429,36,11619,Flushed Away,watchlist,,,2024-12-18T10:39:16,ios,comedy_family
1430,36,14247,Sniper 3,rating,2.0,,2024-12-19T06:28:31,android,comedy_family
1433,36,228326,The Book of Life,rating,4.0,,2025-01-31T22:00:13,web,comedy_family
1434,36,934384,"Kinsenas, Katapusan",rating,2.0,Did not connect with this one.,2025-03-12T05:37:25,android,comedy_family
1432,36,334,Magnolia,rating,3.0,,2025-03-25T12:26:52,ios,comedy_family
1428,36,81,Nausicaä of the Valley of the Wind,rating,4.0,,2025-04-06T08:20:57,android,comedy_family
1426,36,72976,Lincoln,rating,3.0,,2025-04-15T10:29:54,ios,comedy_family
1403,36,552524,Lilo & Stitch,review,,"Decent, but not memorable.",2025-04-16T14:56:32,android,comedy_family
1404,36,9928,Robots,rating,3.0,,2025-06-26T17:22:56,android,comedy_family
1438,36,1484453,Snoopy Presents: A Summer Musical,watchlist,,,2025-07-09T21:02:41,ios,comedy_family
1421,36,44826,Hugo,watchlist,,,2025-11-12T14:36:09,android,comedy_family
1406,36,1327819,Hoppers,rating,5.0,,2025-12-24T18:50:06,android,comedy_family
1423,36,19576,One Piece: The Movie,rating,3.0,,2026-01-05T05:31:58,android,comedy_family
1409,36,351286,Jurassic World: Fallen Kingdom,rating,2.0,,2026-01-19T21:30:03,ios,comedy_family
1435,36,1237082,31 Minutes: One Hot Christmas,view,,,2026-03-02T08:00:46,android,comedy_family
1413,36,1167351,Longing,rating,4.0,,2026-03-29T02:11:52,android,comedy_family
1405,36,1381,The Fountain,view,,,2026-04-04T21:05:40,android,comedy_family
1455,37,4638,Hot Fuzz,view,,,2024-01-02T19:32:02,ios,sci_fi_fantasy
1480,37,23685,Monkeybone,rating,3.0,,2024-01-03T07:04:44,web,sci_fi_fantasy
1442,37,12437,Underworld: Rise of the Lycans,rating,4.0,,2024-01-05T16:37:48,android,sci_fi_fantasy
1466,37,414,Batman Forever,watchlist,,,2024-01-12T19:15:54,web,sci_fi_fantasy
1443,37,234200,Pride,rating,4.0,,2024-02-21T18:36:48,web,sci_fi_fantasy
1478,37,20662,Robin Hood,view,,,2024-03-17T20:17:32,android,sci_fi_fantasy
1481,37,508947,Turning Red,rating,5.0,,2024-03-20T20:35:40,android,sci_fi_fantasy
1469,37,39205,Detective Conan: The Private Eyes' Requiem,rating,4.0,,2024-04-13T05:42:16,ios,sci_fi_fantasy
1448,37,397567,Along with the Gods: The Two Worlds,watchlist,,,2024-05-23T17:58:18,android,sci_fi_fantasy
1440,37,12211,Highlander: Endgame,rating,4.0,,2024-05-29T18:37:52,ios,sci_fi_fantasy
1459,37,9535,Analyze This,rating,3.0,,2024-07-04T08:27:30,android,sci_fi_fantasy
1451,37,823219,Flow,view,,,2024-07-09T03:00:57,ios,sci_fi_fantasy
1477,37,20982,Naruto Shippuden the Movie,watchlist,,,2024-07-12T16:54:57,android,sci_fi_fantasy
1462,37,696374,Gabriel's Inferno,rating,3.0,,2024-08-02T00:16:22,ios,sci_fi_fantasy
1454,37,767,Harry Potter and the Half-Blood Prince,view,,,2024-09-26T10:03:52,android,sci_fi_fantasy
1456,37,207703,Kingsman: The Secret Service,rating,5.0,,2024-09-27T13:47:13,web,sci_fi_fantasy
1446,37,1154538,Nirvanna the Band the Show the Movie,rating,5.0,,2024-10-11T03:12:33,android,sci_fi_fantasy
1467,37,446131,Madame,watchlist,,,2024-11-02T21:11:13,ios,sci_fi_fantasy
1464,37,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,rating,3.0,,2024-11-24T08:46:22,android,sci_fi_fantasy
1441,37,20352,Despicable Me,rating,3.0,,2024-11-26T14:15:13,web,sci_fi_fantasy
1479,37,273477,Scouts Guide to the Zombie Apocalypse,rating,2.0,,2024-11-28T05:29:11,ios,sci_fi_fantasy
1447,37,36728,Naruto Shippuden the Movie: The Will of Fire,rating,4.0,Liked the storyline and characters.,2024-12-15T23:44:35,ios,sci_fi_fantasy
1463,37,6477,Alvin and the Chipmunks,rating,2.0,,2025-01-20T15:04:52,web,sci_fi_fantasy
1473,37,14537,Harakiri,view,,,2025-02-17T04:39:40,android,sci_fi_fantasy
1444,37,1266127,Ready or Not: Here I Come,rating,4.0,,2025-05-03T07:04:55,android,sci_fi_fantasy
1471,37,677638,We Bare Bears: The Movie,review,4.0,Strong film with good pacing.,2025-06-06T08:47:00,ios,sci_fi_fantasy
1452,37,4564,Sex and the City,rating,4.0,,2025-06-19T05:52:24,android,sci_fi_fantasy
1475,37,420821,Chip 'n Dale: Rescue Rangers,rating,5.0,,2025-06-27T03:46:22,ios,sci_fi_fantasy
1476,37,763788,Dangerous,rating,3.0,,2025-07-11T21:00:56,ios,sci_fi_fantasy
1461,37,59859,Kick-Ass 2,view,,,2025-07-12T01:41:46,ios,sci_fi_fantasy
1449,37,10588,The Cat in the Hat,rating,2.0,,2025-07-13T12:15:21,android,sci_fi_fantasy
1472,37,1234821,Jurassic World Rebirth,review,4.0,Strong film with good pacing.,2025-08-02T16:59:55,ios,sci_fi_fantasy
1474,37,9992,Arthur and the Invisibles,rating,4.0,,2025-08-29T23:27:07,ios,sci_fi_fantasy
1468,37,2268,The Golden Compass,rating,3.0,,2025-09-15T04:59:13,android,sci_fi_fantasy
1458,37,49849,Cowboys & Aliens,view,,,2025-10-02T05:32:53,web,sci_fi_fantasy
1465,37,283995,Guardians of the Galaxy Vol. 2,watchlist,,,2025-10-24T15:48:44,web,sci_fi_fantasy
1457,37,10052,Dragonfly,review,4.0,Strong film with good pacing.,2025-11-11T11:28:29,android,sci_fi_fantasy
1470,37,1593,Night at the Museum,rating,4.0,,2025-11-15T18:20:30,android,sci_fi_fantasy
1482,37,10009,Brother Bear,watchlist,,,2025-11-29T11:33:47,ios,sci_fi_fantasy
1450,37,15370,The Cat Returns,rating,4.0,,2025-12-30T19:29:18,ios,sci_fi_fantasy
1445,37,852665,My Brother and I,rating,3.0,,2026-01-07T16:08:04,android,sci_fi_fantasy
1453,37,216015,Fifty Shades of Grey,rating,2.0,,2026-01-09T02:25:49,web,sci_fi_fantasy
1460,37,1835,"Farewell, My Lovely",rating,2.0,,2026-02-16T10:41:12,android,sci_fi_fantasy
1533,38,291870,Dirty Grandpa,watchlist,,,2024-01-03T17:42:54,android,crime_mystery
1485,38,36095,Cure,rating,4.0,,2024-01-09T16:20:29,android,crime_mystery
1508,38,591,The Da Vinci Code,rating,5.0,,2024-02-20T22:53:18,ios,crime_mystery
1512,38,1090,The Thirteenth Floor,watchlist,,,2024-03-10T03:37:00,android,crime_mystery
1507,38,44826,Hugo,rating,5.0,,2024-03-12T19:57:21,android,crime_mystery
1496,38,1202863,From Darkness,rating,3.0,,2024-04-02T14:31:36,ios,crime_mystery
1499,38,680,Pulp Fiction,watchlist,,,2024-04-03T23:06:03,ios,crime_mystery
1492,38,1226578,Longlegs,rating,4.0,,2024-04-05T13:12:22,ios,crime_mystery
1491,38,1480387,undertone,rating,2.0,,2024-04-13T20:21:36,android,crime_mystery
1493,38,1327881,Voice of Shadows,rating,2.0,,2024-05-11T14:13:45,android,crime_mystery
1509,38,11811,Leprechaun,rating,2.0,,2024-05-13T17:34:27,android,crime_mystery
1531,38,152601,Her,review,,Strong film with good pacing.,2024-05-22T01:55:25,ios,crime_mystery
1526,38,8587,The Lion King,rating,5.0,,2024-05-22T05:17:24,android,crime_mystery
1506,38,204922,Before I Go to Sleep,rating,4.0,Liked the storyline and characters.,2024-06-27T04:35:11,android,crime_mystery
1486,38,2501,The Bourne Identity,rating,4.0,,2024-07-10T14:26:51,android,crime_mystery
1534,38,97630,Zero Dark Thirty,watchlist,,,2024-08-07T14:38:48,ios,crime_mystery
1500,38,242,The Godfather Part III,rating,4.0,,2024-08-10T04:14:43,android,crime_mystery
1487,38,22794,Cloudy with a Chance of Meatballs,rating,2.0,,2024-08-24T04:26:08,android,crime_mystery
1521,38,76492,Hotel Transylvania,rating,5.0,,2024-09-07T03:59:04,ios,crime_mystery
1514,38,1272837,28 Years Later: The Bone Temple,rating,5.0,,2024-09-10T20:51:27,web,crime_mystery
1488,38,882569,Guy Ritchie's The Covenant,rating,4.0,Liked the storyline and characters.,2024-09-16T01:07:10,android,crime_mystery
1490,38,239,Some Like It Hot,rating,3.0,,2024-10-15T10:52:17,android,crime_mystery
1529,38,1134463,Dreams,rating,3.0,,2024-10-24T13:00:36,web,crime_mystery
1527,38,15,Citizen Kane,watchlist,,,2024-11-13T06:46:41,android,crime_mystery
1513,38,829280,Enola Holmes 2,review,4.0,Strong film with good pacing.,2024-12-03T07:23:24,web,crime_mystery
1503,38,1109086,War 2,review,5.0,Strong film with good pacing.,2024-12-11T01:46:21,ios,crime_mystery
1518,38,9757,Norbit,view,,,2024-12-18T20:12:08,ios,crime_mystery
1501,38,277216,Straight Outta Compton,rating,3.0,,2025-01-03T12:15:47,android,crime_mystery
1494,38,300669,Don't Breathe,rating,4.0,,2025-02-13T14:13:45,web,crime_mystery
1515,38,438650,Cold Pursuit,rating,5.0,,2025-02-14T03:57:52,android,crime_mystery
1489,38,28808,Detective Conan: The Last Wizard of the Century,rating,5.0,Liked the storyline and characters.,2025-02-18T08:09:48,ios,crime_mystery
1511,38,15196,Clue,watchlist,,,2025-02-27T17:48:14,android,crime_mystery
1525,38,15916,Angel's Egg,watchlist,,,2025-03-02T00:10:33,ios,crime_mystery
1517,38,964980,Air,rating,4.0,Liked the storyline and characters.,2025-03-16T09:54:46,android,crime_mystery
1523,38,475557,Joker,rating,3.0,,2025-03-19T07:30:48,ios,crime_mystery
1484,38,30018,Mother,watchlist,,,2025-03-24T23:22:35,ios,crime_mystery
1498,38,2270,Stardust,rating,5.0,,2025-05-01T09:17:20,android,crime_mystery
1519,38,106646,The Wolf of Wall Street,rating,5.0,,2025-05-03T12:05:51,ios,crime_mystery
1524,38,526051,Look Away,rating,3.0,,2025-05-09T08:31:53,web,crime_mystery
1528,38,414906,The Batman,rating,4.0,,2025-07-23T03:54:34,android,crime_mystery
1495,38,137106,The Lego Movie,review,4.0,Strong film with good pacing.,2025-08-16T08:15:49,android,crime_mystery
1516,38,466272,Once Upon a Time... in Hollywood,rating,4.0,,2025-08-26T01:07:21,android,crime_mystery
1502,38,373571,Godzilla: King of the Monsters,rating,3.0,,2025-09-06T10:31:39,android,crime_mystery
1520,38,1314452,Other,view,,,2025-10-16T06:09:23,android,crime_mystery
1530,38,184,Jackie Brown,watchlist,,,2025-12-06T05:09:01,ios,crime_mystery
1532,38,421892,Shrek 5,rating,2.0,,2025-12-13T16:58:24,ios,crime_mystery
1497,38,833425,No Exit,rating,5.0,,2026-01-08T20:18:18,android,crime_mystery
1510,38,882598,Smile,rating,3.0,,2026-01-23T14:29:02,ios,crime_mystery
1505,38,161,Ocean's Eleven,rating,4.0,,2026-02-26T13:06:05,android,crime_mystery
1522,38,1379266,Kokuho,rating,5.0,,2026-03-26T07:58:40,android,crime_mystery
1483,38,16859,Kiki's Delivery Service,view,,,2026-04-15T04:27:07,android,crime_mystery
1504,38,206563,Trash,rating,3.0,,2026-05-01T21:21:58,android,crime_mystery
1540,39,109445,Frozen,rating,5.0,Liked the storyline and characters.,2024-01-07T18:27:34,ios,comedy_family
1545,39,76492,Hotel Transylvania,rating,3.0,,2024-01-30T15:29:11,android,comedy_family
1542,39,77930,Magic Mike,watchlist,,,2024-02-12T01:44:59,android,comedy_family
1553,39,1167307,David,rating,4.0,,2024-03-03T13:46:41,ios,comedy_family
1543,39,1011985,Kung Fu Panda 4,rating,3.0,,2024-04-06T12:16:08,ios,comedy_family
1554,39,563,Starship Troopers,rating,2.0,,2024-04-07T06:12:30,android,comedy_family
1547,39,891644,Zero,rating,3.0,,2024-06-15T16:35:42,android,comedy_family
1538,39,10860,Steel Magnolias,watchlist,,,2024-07-05T23:38:44,android,comedy_family
1549,39,431580,Abominable,rating,2.0,,2024-07-27T15:41:01,android,comedy_family
1551,39,776305,Belle,view,,,2024-09-06T15:20:42,ios,comedy_family
1552,39,62213,Dark Shadows,view,,,2024-09-18T04:43:42,android,comedy_family
1544,39,1286185,The Carpenter's Son,rating,3.0,,2025-02-28T15:32:11,ios,comedy_family
1550,39,10020,Beauty and the Beast,review,4.0,Strong film with good pacing.,2025-03-08T00:04:03,android,comedy_family
1539,39,5994,The Family Man,view,,,2025-03-12T18:54:23,android,comedy_family
1560,39,9574,Flubber,review,2.0,"Decent, but not memorable.",2025-07-08T05:56:30,ios,comedy_family
1548,39,77931,The Smurfs 2,rating,4.0,,2025-07-16T08:36:38,android,comedy_family
1556,39,614409,To All the Boys: Always and Forever,watchlist,,,2025-08-07T06:06:08,ios,comedy_family
1559,39,378,Raising Arizona,rating,3.0,,2025-08-16T23:06:45,ios,comedy_family
1537,39,10948,The Fox and the Hound,rating,3.0,,2025-09-18T01:39:37,web,comedy_family
1558,39,1214140,Monster Island,rating,4.0,Liked the storyline and characters.,2025-10-18T07:37:26,android,comedy_family
1541,39,456483,Wonderwell,watchlist,,,2025-10-26T16:08:45,android,comedy_family
1535,39,654974,Home Sweet Home Alone,watchlist,,,2026-01-08T19:32:58,android,comedy_family
1536,39,1087822,Hellboy: The Crooked Man,watchlist,,,2026-01-19T04:36:17,ios,comedy_family
1546,39,437033,Toc Toc,view,,,2026-02-03T12:37:41,android,comedy_family
1561,39,672,Harry Potter and the Chamber of Secrets,view,,,2026-02-14T12:55:50,ios,comedy_family
1555,39,438058,Case Closed: The Crimson Love Letter,rating,4.0,Liked the storyline and characters.,2026-02-25T17:51:22,android,comedy_family
1557,39,16366,Joseph: King of Dreams,rating,5.0,,2026-04-20T20:38:24,android,comedy_family
1576,40,660,Thunderball,rating,4.0,,2024-02-21T12:20:24,ios,mainstream_action
1594,40,1266,Street Kings,rating,3.0,,2024-02-29T18:07:53,web,mainstream_action
1573,40,49021,Killer Elite,rating,1.0,,2024-03-04T19:29:59,android,mainstream_action
1593,40,10009,Brother Bear,rating,5.0,,2024-03-06T15:26:47,android,mainstream_action
